frame.number	frame.time_epoch	ip.src	ip.dst	tcp.srcport	tcp.dstport	tls.handshake.session_id	tls.record.version	tls.handshake.type	tls.handshake.random	tls.handshake.ciphersuite	tls.handshake.extensions_supported_group	tls.handshake.extensions_key_share_group	tls.handshake.extensions_key_share_key_exchange	tls.handshake.modulus	tls.handshake.exponent	tls.handshake.certificate	tls.handshake.p	tls.handshake.g	tls.handshake.ys	tls.handshake.yc	tls.handshake.server_point	tls.handshake.client_point	tls.handshake.sig	tls.handshake.epms	tls.handshake.epms_len
2542	1743638038.284846000	192.168.0.235	18.165.154.238	52032	443	2db15487e7a6dc0dd24de124050cdd0d3efcc653b5a26be6dbb36fe49fb15a81	0x0301	1	4cb9cb4e78ccd66acac22af437c43f4a622fee7649b77087a07ce38fd4fc82c5	0xbaba,0x1301,0x1302,0x1303,0xc02b,0xc02f,0xc02c,0xc030,0xcca9,0xcca8,0xc013,0xc014,0x009c,0x009d,0x002f,0x0035	0x0a0a,0x11ec,0x001d,0x0017,0x0018	2570,4588,29	00,49bb1b332501c6cc9079bcc3d9761aa0114206cc6be18347cb1241e4e63bba95bd05d815f797a29e5222934b165ce0912860c0bef93bc5cc510cb5351d6343d4aaad219b7543c77e9bc922ff147af93bc37910c53c1ab84126a967fbbfaf8104fcc1075b5c1f3589753bf5b2b5cb0fed1c67c5029d602c192bc45bdbb366e033b2d553caa839bf50339f10f39257c5907a9b429fc10d39f065a4e784b9b723def961493b62f58778ab596d654983a4e8347c526c90c039dac75b2b6c5d0801aa6867b8123853bd460121d3287534629499aef9da1c2da46569733973837c3f9b8ccb254abc40922995a4be22114aabc0fb2c0c4296aac2077ce26836d18b3a3747b1e18582b6155f3241adbf095f3db247f25120fe131e00a8aefe806166a4938ee522de65cc0fdbcd78599a85e55e2011910342646beb66d6b80009a67bbdc51d44ac341d25ab4bd61cd24433bd572585250982682b5d010977418a7637143e4ba3a25135557363e9d7baa6fb8ecd1b56fe238c2743337edc07f87bcdb0e86560b943af3ab647f280b1346e51b7c4b02c8f2d08a882f02d3b8c9441062fa5814b1a09939a145658773e682654513b850dd98c7067b3746756d7499bbb5b2f09b58411143021622341282860fa7204729b21a185e14a96e355738bf49301e29a15660dba297f88c668643871a118bd078a578ca5c6139c0e57e32446eaaf050107eb6559eee962a7d82a264053fce27fb90b92bf58232c5a6fa3cc444f55bb61743a5a01a04ee30977fb4db8bb1aaaf6c45b27958dd25ee94a681468488fa447fed2cce2f24622893f0fa72937d7124a25b208d9364e0904a79b2794f82f699769cda6b2fd263f2ab7b30cac6d77a8224231584c4120ad97c4f7f00ca5020172613b1285a9212572f6108ce4512f391218f79a94d5ea795a7b6cec5c991e070cec9b80112c0f5ed41100f351fd5a07d5f063eff768d9e616f1685439161fc1c1c02a09045269b79cf0c1d16884a7a891a5e34e91416c6521752a8a539b804751ab084561107a828dba477dcb8014361884b962b36e4261872435ec448b36cb5964071f07a31f9fa40b55c83f139851d06724738423dca59a495b50038bae932a88ec8146058c8b466b261b94256f7034456cba6abc376b507766cb85c11375b4700ad640cb7478bec1fcc8279a110eb70b5e855bcb918d042c1c4e9924873500cef297ecb10c2dd3212282afdaeab8c8753234e1cfe9400827f51bcb1935ca437f0c7a3c797551427241e4646a1d8b946d9a8ee1586bd70309f047388ac668f4e2cb38db6018392b3044c4abdc72dfe80589029e6e7502949b46dd0258756b057f16c7ef6ca6fff5253fcc9d0520485f8838246c1dd14b292e6c2df3f10493973f6bb8202c6429ad18b0b41180364336f6a96ea49a5f05e60663115180db801867c00085b16d48cf52c1ca9da68689e9bfc65623eaba6ba216711a7563a03414a98c72ea04885eb8c27411b2ac386fd9ab3c10fb8a3bf720637443565c8dba0b10aaeb01a5b450ebf0bbd9a550d7e4ae243b46be8877c87712a7a8aec6ebb990a0ce406cb9b4553c68e38269c0c8a9199cde75adf50529ffeb6053260c819648830aeab70d9cad5703be94bc25e605cebb246c290a68cfbad65dccf620f833f95ccd4664c89c26ca79c6b78d5b81bce99635987beef5f65e7aa9720d74c8770a,5cafe9490389daa27cc8d9ccfc2cc42305626e8b6230bb50502f11120da88758												
2544	1743638038.285263000	192.168.0.235	3.162.20.70					1	ccd1ba25d37d141f4f2642ccdf9551bbc57f075ba67426c884c9e50c3d9c9080	0x1301,0x1302,0x1303	0x11ec,0x001d,0x0017,0x0018	4588,29	81a066e12ca3549b21aa3ccbe3b833f9c43cfe4b280b999c435855d94295b7695fce60c0e2091374b8686816c205132716193b04e6ab8eb41d98a9bfc9c129624606f4341fac7b8ac8a06fb63c7a287ba5f4ac105f3909f1bb7ff335bd8d5a7b991635fc2455f56cb7b78ac440c02975c97fd80c0fa52c94217b3da46b6084727a1ca382bd2373780a5841c5c1a7a91d6bb01aa5e7c97d157506c330d347a305885d0cec05d0b41518835d34500fbed1876fe6cc61014fab3ca784c296b4a331c35b4c9eb46c6af0c104ab7fd74360e3c98f3f4843cc30155db253a110bf2fe3824dc77d3e923821901a6eca4fb57167ccc3bee4a57e65cbcca8f10294b169e685c387873b60ac8726243a634cace5d08ce9606e2d60932686ceb5d4b96f76a6ee2373bb8ac6334424a72b3ab4478645281769742af6912f934b121ad0413fd98c4c08ac96095c7cc965f5997e672615bfd6b607ac8c9539455b87146a3a824d425d733a9b9cdc1029e7b01a589b01624889754020d13aa745960c8911b0db516120cd0ad11ea38c2c84750576f3565e440224e858ffb0aff0196fc92186fb605e3a50a22bb5735d24294b23b625e3b4f320869cd76afd81151e64a7cd1607fae263d0272d34975fd5594cf05bac77832d4cdbbadfdb8247000b30593033eb732e05a1e425a9b323ca6a654126e2163048133a294e68554b214b690b9318ff0c612c754f010c38578a8f95cb5276d36911bb52a6ec336e502f6dd82fbc6002d9e7b24f713e79803ac9c4344d574f6f4315c069aa7c6ca1ac867761369b68ec33259c7d4285aa2b5513b4b200a066b199f0aee01199075a864106ce3bfca756e49820e94bef070a7203728600c5e80b38967b824266751b251d65aaa41ada2f46b108414a8a27209dab3acf627a8b30f58227e73bce315ce865ba0460b6f8560f9d963e7cb1638830757ffc12f030a7e22c6bb116747e282691d03f2d9c6a5f548788720115733f303975eb3967f76b47aba68a44f62466891b316bbf154537d5dc2e90ba9e2efc1b8b3751f1d29acebc4b006140b2a735a0a51d8fc6b89866bf2aca1c34566fc0ca2534548c17a69b2077af072200d9770fe0c055c9e138cc4cb713c694ba6b822baa700ba9bf1aeb65fbb7b2e6b753a035237c97035c72b6521c2431b05710068fee6023c0d0a5b4022f50594bac4b5f31a7848ea4b51436b4be1ac2abba4c0d713ef9b72030795d17c213b7eaa3deab30b81a3dcec95a58e01f67a95b6d945f46507a80787006682021d9233f5b63d7ac37771ba05d1c3fbf2355bb8315d8c862d44a5e44c13d37dc26e87a9b18b91f4c515f94b1a5188762d68154a52521d267b63b88cc4093bd86510eebb9317299593fb22fada71228d021e8c8985d9b5b3ce56a8ae01ed04727feb3a0753c9a08b6972a1b6134404539229bd9f8048964b40e682efc619ed92140c7f50d5ef710685aa5535740b0f5222403834f9bc8ec86aecab0cb4451c2c9555ce4ca07eb8540bdd61ee2b8c1b6dabd8546605e29aaf996816b001514023e07808d4a49836423b273b596c5030678673837731b01ca2764d670cf122560d50cdcf30a55dc98d27c6d7d4014d5210517f78c5390d695ae4038e66a411fe4ef20141cb559bc79591136d104092861168d5444c0536cf010a27929f213180d307802bc65efeb2fd66ceb6dbace3e3308,c02205ec5c2960e6975cf082579a631244e8644914951b73bd4cfa1ca0b73168												
2566	1743638038.296031000	3.162.20.70	192.168.0.235					2,8	d4c12df2f5830dadc926ba21ea252dc4ef874dc5198c01d1dfab147cd6d5cf7c	0x1301		29	ac6d2042c2d1dbd30e44c8a496c56f8f8794555c13d21f52c850dc04ab7de512												
2570	1743638038.296148000	3.162.20.70	192.168.0.235																						
2574	1743638038.296274000	3.162.20.70	192.168.0.235																						
2576	1743638038.296352000	3.162.20.70	192.168.0.235					11,15,20								30820602308204eaa003020102021002484f6f9e4cf7adba76031ca65b1ad2300d06092a864886f70d01010b0500303c310b3009060355040613025553310f300d060355040a1306416d617a6f6e311c301a06035504031313416d617a6f6e205253412032303438204d3033301e170d3235303331373030303030305a170d3236303431353233353935395a301b31193017060355040313106173736574732e7477697463682e747630820122300d06092a864886f70d01010105000382010f003082010a028201010098df1de65935304f36cfc587b4f962971dfa8fea98bfce01b81fe7be4144f7849eff02355ed07929c1cb29c2e85db95987abbfcb95ca714267cce56d049fae5703d12749d567637a806cfb830e026b33faf7f811f14deb9fc6efbe1339dd8451fb45b4c91878b7b8828583daa77309940b2d677e278a4801d7d97dcff080700cff29e7b570510a6f986175687016ecbd42eac9f2cc06f5322ebd9e50e23f05f478a2df8ed2ddf85246f60c20238d15c24a066f426c9e8c198b9e71f5dc81f3c7a1a592c6955ebd929cb4532d108fb02f0512a5c9389588b1b9cf60cc711c31780a83bcf2997b14903cf87ae5c1a1b2449c119da3f4e8c1aa8771d17fd259bbdb0203010001a382031f3082031b301f0603551d2304183016801455d9185fd21ccc01e158b4beabd9554201d72e02301d0603551d0e041604141974a1bd2ee5e5f9bc0a5631ce7f341bdc40e5f530520603551d11044b304982106173736574732e7477697463682e747682147374617469632e74776974636863646e2e6e6574821f7374617469632d636c6f756466726f6e742e74776974636863646e2e6e657430130603551d20040c300a3008060667810c010201300e0603551d0f0101ff0404030205a0301d0603551d250416301406082b0601050507030106082b06010505070302303b0603551d1f043430323030a02ea02c862a687474703a2f2f63726c2e72326d30332e616d617a6f6e74727573742e636f6d2f72326d30332e63726c307506082b0601050507010104693067302d06082b060105050730018621687474703a2f2f6f6373702e72326d30332e616d617a6f6e74727573742e636f6d303606082b06010505073002862a687474703a2f2f6372742e72326d30332e616d617a6f6e74727573742e636f6d2f72326d30332e636572300c0603551d130101ff040230003082017d060a2b06010401d6790204020482016d0482016901670076000e5794bcf3aea93e331b2c9907b3f790df9bc23d713225dd21a925ac61c54e2100000195a5dcb66f000004030047304502210080aed0c926ab3472b01ef6e96e00e865384e6627d6f25a67e03c322dfe4d3d8c022060671616ebffc4cc430785b42a8c641819bb3f8230c82f6f2ce393520cf4a9840076006411c46ca412eca7891ca2022e00bcab4f2807d41e3527abeafed503c97dcdf000000195a5dcb6b10000040300473045022100b5b17cc033c014025fc835ee651bd4e70d317e2da2c4913b18aeeef4dec9db010220214a036487c5204f0716e9d2bac885e18573975e52c4e44de840a1ad9c1de6f1007500499c9b69de1d7cecfc36decd8764a6b85baf0a878019d15552fbe9eb29ddf8c300000195a5dcb6c200000403004630440220682fa1055f115aa2207bb86481ba465d4c80502f29b9d79c59e0239727292b3202202ac2baaf6035efd7c592f7991fb38cd9cc5d6986d2996ce2dfffade7491b499d300d06092a864886f70d01010b050003820101003f538c60571d8f9ff66bd78f39e4100f43e96556f65565b58265df9abd7cd36e6fcedc2f03dbebdbcb83ffe399e4a1f3c21eb0139d143f3152435dd3cb632d8fb5c85d2cb2ff629a1debe652e6cef41f2c75f183b89b56bef5400abbe210b11a87dd89e0d23ec8ff0c080355741611303456be99a6bc0606747ffebf3d017bc7e80676c4c3556e69f6ba8ae02694d45706d563ffdb89bada8f294d49dc3287826c7074a7bac6ec8b3043d1e881c89a521ed655a55e63038e255d6a3291a4b3c8f3c05127c9af74f971daadc0406143801cf86105ad678fd998a528e1c4d186d8bab289d0f9113284b7dd67ff8d0c6820aafd9d14df7fb5a25d3910cfb293d59f,3082045e30820346a00302010202130773124cd406d267c0991cdd299a9f38317985300d06092a864886f70d01010b05003039310b3009060355040613025553310f300d060355040a1306416d617a6f6e3119301706035504031310416d617a6f6e20526f6f742043412031301e170d3232303832333232323630345a170d3330303832333232323630345a303c310b3009060355040613025553310f300d060355040a1306416d617a6f6e311c301a06035504031313416d617a6f6e205253412032303438204d303330820122300d06092a864886f70d01010105000382010f003082010a0282010100b77fa55928f2fb8ce3be537f8e4757705b0a5fc1f49cbcf46d4246416370f634e9603d952fbb7566d403b1ad5942a892cafaf6128cc1c32c369c65c3b6f78de5c5831074f7f9e66a57005ad9cbcc5f8b6832840390d09af2b3ba1d677c87ea1222824129975e1d3d5ecf9d3bb726e6a6da2f686134909201e8dc8b072f38580536010c478db09ba288147b105b6f23840fb5bbf334a7a7d5c117ae12065f2df771f363f1d0b25c9379524f7101fc97db76c74ecf3ce0e58918d5d7eea9ff32e5f51e67b0b35976d38ee8f05ff4e8be6796280dfa54b0b3ef96b35bab4336e0e7eba14ea400d967da2655a17a06a34988b31597a3f7fdcd0e894302e99e4e7ca70203010001a382015a3082015630120603551d130101ff040830060101ff020100300e0603551d0f0101ff040403020186301d0603551d250416301406082b0601050507030106082b06010505070302301d0603551d0e0416041455d9185fd21ccc01e158b4beabd9554201d72e02301f0603551d230418301680148418cc8534ecbc0c94942e08599cc7b2104e0a08307b06082b06010505070101046f306d302f06082b060105050730018623687474703a2f2f6f6373702e726f6f746361312e616d617a6f6e74727573742e636f6d303a06082b06010505073002862e687474703a2f2f6372742e726f6f746361312e616d617a6f6e74727573742e636f6d2f726f6f746361312e636572303f0603551d1f043830363034a032a030862e687474703a2f2f63726c2e726f6f746361312e616d617a6f6e74727573742e636f6d2f726f6f746361312e63726c30130603551d20040c300a3008060667810c010201300d06092a864886f70d01010b05000382010100068de5a6d9c0bedf3d8ccd20a7b5ee3affb259be3de24190d8ec4bce0cd759178d67ef52eb93d91b7cdc1eacad1d54dcd6dfa59e7ebee3ed94b0055839d16e5acbae6335237be134d0575cade169d26d5bcde8a94cb35862c8e65da072ac2835765063716dda0160240d6b619817c1502162ee80da77e5a48ea4ccba705972985428988ae73901f02b59ef558e2ac43489314fe0349cf5ec3f00acf3779e09f26764f07a9274b8120dcf71b9b5edab745505e22e18dc16fb1549470d89b8bbc688446a64d99a5f5e6c5aa319db201651bc62cf494b8fc27c2850e32c27c8e2ac8e6fb3676f7213dbeccb48d6b95e8b4d9fda2bc7dafc648c32e5b52a5ed9f882,308204923082037aa0030201020213067f944a2a27cdf3fac2ae2b01f908eeb9c4c6300d06092a864886f70d01010b0500308198310b30090603550406130255533110300e060355040813074172697a6f6e61311330110603550407130a53636f74747364616c6531253023060355040a131c537461726669656c6420546563686e6f6c6f676965732c20496e632e313b303906035504031332537461726669656c6420536572766963657320526f6f7420436572746966696361746520417574686f72697479202d204732301e170d3135303532353132303030305a170d3337313233313031303030305a3039310b3009060355040613025553310f300d060355040a1306416d617a6f6e3119301706035504031310416d617a6f6e20526f6f74204341203130820122300d06092a864886f70d01010105000382010f003082010a0282010100b2788071ca78d5e371af478050747d6ed8d78876f49968f7582160f97484012fac022d86d3a0437a4eb2a4d036ba01be8ddb48c80717364cf4ee8823c73eeb37f5b519f84968b0ded7b976381d619ea4fe8236a5e54a56e445e1f9fdb416fa74da9c9b35392ffab02050066c7ad080b2a6f9afec47198f503807dca2873958f8bad5a9f948673096ee94785e6f89a351c0308666a14566ba54eba3c391f948dcffd1e8302d7d2d747035d78824f79ec4596ebb738717f2324628b843fab71daacab4f29f240e2d4bf7715c5e69ffea9502cb388aae50386fdbfb2d621bc5c71e54e177e067c80f9c8723d63f40207f2080c4804c3e3b24268e04ae6c9ac8aa0d0203010001a38201313082012d300f0603551d130101ff040530030101ff300e0603551d0f0101ff040403020186301d0603551d0e041604148418cc8534ecbc0c94942e08599cc7b2104e0a08301f0603551d230418301680149c5f00dfaa01d7302b3888a2b86d4a9cf2119183307806082b06010505070101046c306a302e06082b060105050730018622687474703a2f2f6f6373702e726f6f7467322e616d617a6f6e74727573742e636f6d303806082b06010505073002862c687474703a2f2f6372742e726f6f7467322e616d617a6f6e74727573742e636f6d2f726f6f7467322e636572303d0603551d1f043630343032a030a02e862c687474703a2f2f63726c2e726f6f7467322e616d617a6f6e74727573742e636f6d2f726f6f7467322e63726c30110603551d20040a300830060604551d2000300d06092a864886f70d01010b050003820101006237425cbc10b53e8b2ce90c9b6c45e207007af9c5580bb9088c3eedb3253cb56f50e4cd356aa79334963221a94844ab9ced3db4aa736de47f1680896ccf280318834779a3107e305bac3bb060e077d408a6e11d7c5ec0bbf99a7b229da700097eac461783dc9c265799303962968feddadeaac5cc1b3eca43686c5716bcd50e202efeffc26a5d2ea04a6d14588794e639315f7c73cb90886a84119627a6edd98146a67ea372000a523e83880763778969170f3985d2ab08454dd0513afd5d5d37644c7e30b25524429d36b05d9c178161f1caf9100224abeb0d74918d7b4529503988b2a68935251e146a4723312f5c9afaad9a0e6251a42aa9c4f9349d2118									
2635	1743638038.303368000	192.168.0.235	172.217.16.226					1	8258b95f3df42521a34909341150a5538f052af72d7f7c12087bffda80748681	0x1301,0x1302,0x1303	0x11ec,0x001d,0x0017,0x0018	4588,29	d0e364fa5b857f361d87f58dad3b01c1711aba694e150c43df10c65cc4828c33584a6757578b57da794198ba2af73340ffb7682fa39856f0b7161a16eec94ac7d6723e112dbd354c34a944b6e2359075a309a44bfac93bfd56603ee811be8c91e863c7cb4c4b4960b0189c6a7c5728145524de87ae37c6baf1f90a37878c94e63c91c966908caec7c99c35d735d31829350b4c5a3ca4b4720f60622a1353895da472cf28a60bcb1523249972b8a88997458b62aecee145ee220a4c82183444c636b9494607c29134aa4d772089c42294884d85242fee11010bec6ad685cf27d08aa15164b10722cea152b27989dec3c0ad3008e9953add2b1205047164200b172b04d00abe17131b3fba65f89830b495806da974d1c694bbcbce6a59037c376f647527f1f95221a40c5d297ac0c5beabb1218b38904a842a1729cfabba0de40122851a5b9af7cc2813c4c5b916bc4b85fd3766ace6a0e82912088488830cc1d3aa2c79f0475b1803f431c229a7057d3610e3261e1f783ee1b4af59962f47c7bc87abc592d41adec92f272746752c519f4b63611aaeebe8724e398e790863316c1de705a6f4fc5529e5678be5c8dd37b630cc1aaa1a04815ca5a43628a75bb4a210ae3f82037509255f27c1fee0aba178394319c5daf9972bb95ba1dba58a63928fc8b1dc72a5d76aab5b185130a9187664602b04333f4c82f077b5a025ab5efab37f183119fb3f8ab7cfcdf39f311aa6a8247b83a23d6bf6161044740c1428eb091215a30ea5f75aca80712d94b9825626ceca8c54c927e5cc9cd42979b5361d96ca5180e4a6eb028bbfea65ea9022db5a970048ae9754b8e8466fc84a3ab55b96eba359095a1b3d14bb805b936fe7a36ca2a22352b05404ce6f3501b19723f2631602245284585eda7cb0181bbed35b5416f48edd170362052c1f77b2bf1cb7c683132fd1cf4f90aaa2e555125bb703b58b22c214466b93fbe823d47c6d1da8970345b7a93b1c45813ecc797d8258532f091c7b74a92062ae40ab8462b35a674c66880c03e3347a78d7c2f0c734a0ac1cf4887383dc0b2df45f2d317b1769013f97ae32aa4754184a43512b95c87299b71268c1a7192811556187db5a64c24a1cb7d566954218cd388c8a06c471006dd332795dc4238f6333fc06a83b61ce26d8c25c615d2977c975521f4320ae177c1c46128f8f982578c50286aa2490b57bcf969d232a0f14aa3ddf458039266a5222389a184d61826d1a186a25600268515048d25217c95e8febc908f630a62199306051eed17d278cc773666563e648828abee8aaa012cbccb6246c398b9242e611602ac96795c76f8c1262e16848437ed6cbba56b00f9910061621b5df8c5fb1d33696b65360b0c526dc40bfb1c3c71956242465f9b99c371547ef6b2eb86c2871f543443bbb59960c6dd9ae8298a92a14132c97b77ff21d8fe600a1084cdfb25039422776289f4168b023087cde6c9f54914f54170bd335c4e8e70e39c751cf5c181334b3a90a4539e45ad4148198d30f6f88b972f85e6794c32687cad9208b91399f4aabca1a606b015b0be4a556140268116cc9f3d0c1ebf58babb69f095091161ac4b93ca71c85a6d0d85c05a95749463125c9cc057f9d0cb4fa9a9cde3b5c6355de057c5bab591a71e6cd33d05b46e7e86a794eb5a72bf7498ebe362e4143e111a01573679ff4ee9fa85b05b975,7dbb00f746bab50a944d0cb440a437f383ed10e4738021e9f60e92d80503b478												
2646	1743638038.305962000	3.162.20.15	192.168.0.235	443	52031	fb882144a5824277ec1b2ba5b191f63fb2ec361ac4a3e57238997504a88ecdbd	0x0303,0x0303,0x0303	2,8	d71272cf7523dc058d257e2374f6574e969ea8a4c063765f11fb35b0b2e4a367	0x1301		29	fb384c4f602099fe1cec132c5a79df876e108234667ee5f05fd1d17b5737ed33												
2650	1743638038.306356000	192.168.0.235	18.165.160.49																						
2651	1743638038.306388000	192.168.0.235	18.165.160.49					1	ca7c007df3bb5a548403267498989b2c4e8f01950489fc6826e8d16631c9d85a	0x1301,0x1302,0x1303	0x11ec,0x001d,0x0017,0x0018	4588,29	813c0661436a88818c9bcacea3185fb3191d727936ea00360b2516963152db156d42921571c7c3eb06b0d592301c08366f820f52404ead719f4fe06547e3274d2c2d5528bca2ec7117ab0336787decca8377647849d3ae42264955e403aa10c589f4cfe942cb78835ddb8acd2bac130971941605cb7166c22f18cac8b21191865f6269244dd1cfd08237f755b83bb53e50f53bb08a213479cf691024401530fe611782b10ee8522f97b04d810c8b6ad235eff52336a65c45c5b3d8618cc2c09abad351940c6dc03540977c1463e960b70a1de30b4a6d99cc2c435589e24f999668b36a19c2219f8c152c1341a2e4c6654e07d0b6a138cb70c9be6048405905497a2d14a09a5edb3e1b9a5ad2d01845bb59b3607b105cc1f6a378f8f47eab894b7983227871c2ca1725b0603e8245368e60a8f81384ec603a263c4920dc9a38127b348b1751b31837c88a982795823ab401b0c0bf22a61bb495e059c97125ce04cbc754e55c31d562f538bed9e64121f9c699965f120ad0c3169e005a0880c1835f3178743a50112912f2b8266ff01d40107fd47060023a39b73c2ace42761841957451770fe7ce63648de2490c5df3097ee51e37099ed6d7c883a072f9d41f5b042f64a529b759c0840c848be335d072ca3a283177bc636516345b6ccfda4b540048602ca79a3ed3848be7577e4b3ec6296d17a9654a4b224e2439311c9b62c19d15a126441181b8718f958c6e66601fe0d4ac6bb87411922afe690ade178a17bb1abf128af41caf048817e9541f751b7674255c2a52999efbb23819cfab73abdbccac5124436ea5bc768a753f814706ca14a7675c65989acac389c7673177531589b75159c313ace82b8ea176beec80f640ae68d956ba18cbf28493c3224398bb74ada25e27f662ca82a4bb557a0a7b8ed40b9be519b8e7840a9177994b8a35f346a9d08626b4618938d3cca0416b67736de3e8a093f229e1a14af82cc2d3b19d1c5218eb1039ab7bad628cc909f834239ccf002131fc0c641e7a383369adaa6b6e938419770478753ccbba55ae096b7f8bf2b604951ddee49e2d2549df8a8e0fd3201e5110f46214e1298081e05a93fbbfff70bb36a32f3092842c665bd9332c6bc3595d4433fd000255796343e685fbe55b41563308c080c3d52810a056a8c0247179c5998515a7ec991da8cea16a26c89a8954a4b6f3e63677a8b18db2789174302997401603b58031938c892061f35cc63c26ed3b0d89e53dabd293048bc8bea6c13776271ff5272083ba53cc56b1d4b0f8205bc68c17fd5550f1f169d034ca0b1691dae2799c1291f8e2258109397dc49534087993aa118f48580593623f36a23aea8e4c6cadd9d9697e9a6d5493a983b1661dc3806cd33218768fc7f90f5ecb4b4c95ba77e20a2caa12fc19413f95347674b2a587a0907757cce2a888eb639ae4847581956a66406198674d78668e13b4e4270b4a54b0b677682a50a43bb10e91d48e5f22ab8a1304e9d975c5fc1457dc459c95570e022d94594ef17b8e98f25500fb9f4b006540d1645c016610e359d9ecb1be409110dbbe68896d3fe9b199ca26cb10bd04a69ff0a22c7aca47fa3705beb421b5875e86f32b164ccc9d0cb9b467c35c12d0efbf7ff53dd88a1c0146df61dbc0de0b2d1591c5317cb930bbfc5530a819b5f62799785169cf764fcc80f0a9b58e8b062c5caaed46c66a,e11f2f18881aeda7921071e6e2dfb27177e53fa37e19609807d4b910b714bb0a												
2654	1743638038.307607000	18.165.154.238	192.168.0.235	443	52032	2db15487e7a6dc0dd24de124050cdd0d3efcc653b5a26be6dbb36fe49fb15a81	0x0303,0x0303,0x0303	2,8	d9010b281b872ce3baf546352816eb68f27b906921232d46cb3460af07336b45	0x1301		29	43db1c498c5e939db5fe0f0dfa615c17fddd27e30efac20205fed00848b0ea62												
